"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC011352.3",87.6724973818937,1.32154105706213,0.216780460022785,6.09621852875127,1.0860692070736e-09,1.1636129496186e-08
"AC011462.1",216.399303424275,1.06939014215076,0.246624411878304,4.33610823035006,1.45027555288319e-05,8.92322319343407e-05
"AC011979.1",157.988510219118,1.19178556144031,0.164222108820654,7.25715660332833,3.95311941736363e-13,6.02518081428842e-12
"AC016682.1",29.2113828817285,3.94936432011634,1.61115880562761,2.45125701223345,0.0142358266048483,0.0458189510014352
"AC018362.3",4.9456827972178,2.5830352993315,0.964243869227785,2.67881952041876,0.00738822044382889,0.0260750183935478
"AC018647.2",202.690951166722,1.09800123509277,0.23093827129575,4.7545226217036,1.9891586915507e-06,1.40065915053283e-05
"AC020907.5",5.48034390708443,3.24946593272068,1.16468143837357,2.79000405231702,0.00527073818600769,0.0194085838009513
"AC023043.4",8.87070347544766,1.58690515078364,0.571090922381667,2.77872592365089,0.00545725490008226,0.0199798671135243
"AC023157.2",559.607419512504,1.20360467182895,0.469021819504536,2.56620187329539,0.0102818968873855,0.0347067243284978
"AC024560.4",15.7898022253561,7.38934107626733,1.38499413108844,5.33528692317287,9.53935911768688e-08,8.07615538430508e-07
"AC025048.4",119.865791111151,3.9446025353782,1.40601449920641,2.80552052457826,0.00502353819466843,0.0185755146672025
"AC025472.1",3.16019812690347,4.97693806039999,1.56380108515234,3.18259023328096,0.00145964026339331,0.00616850876968661
"AC025594.1",50.5418358408226,1.53702061059374,0.624591822644755,2.46084011168353,0.0138612122965602,0.0447786595084503
"AC037471.2",13.6322186252396,1.53617991443069,0.498605327023615,3.08095367452408,0.00206338749009786,0.00845180105994254
"AC067930.5",389.404802232164,2.01556439119947,0.369634496419597,5.45285791970961,4.95666717992523e-08,4.3593855758531e-07
"AC068700.1",30.0813174466079,2.04909437845301,0.447027467394689,4.58382208680665,4.56552741512058e-06,3.06141222985611e-05
"AC069222.1",15.110670520282,1.38847947608053,0.552349809732356,2.51376836130952,0.0119448860692668,0.0393581529707821
"AC073610.2",2677.88648047833,1.4385137062779,0.465370629811749,3.09111408010387,0.00199407005910484,0.00818762032327997
"AC079322.1",5.21216268440683,3.82256548357159,1.18239530673923,3.23289974324519,0.00122540559717302,0.00527600153374008
"AC083837.1",18.5257620810986,2.75116872141136,1.00388536687362,2.7405207927069,0.0061341900582622,0.0221517853991258
"AC087645.2",12.913597352053,7.07082039225267,1.29768813691683,5.44878248563802,5.07157911828551e-08,4.45468272725957e-07
"AC090013.1",22.876982540495,1.18169691245939,0.401615331943085,2.94236006066336,0.00325720963561941,0.0126525768117904
"AC090181.2",175.599715594047,1.67586308441458,0.28597464153627,5.86018073285017,4.62363672455081e-09,4.6209156043598e-08
"AC090192.2",186.393264119024,5.85087470489904,1.08208835648126,5.40702121952863,6.4081553945352e-08,5.55446153253247e-07
"AC092117.1",34.9584900333423,1.52953231994182,0.447723098602343,3.41624616803681,0.000634908239986431,0.00291728525692074
"AC092279.1",430.493217471747,1.58554483928609,0.151745206812419,10.4487309523132,1.48498919801438e-25,6.06435067678095e-24
"AC092999.1",9.04598445578294,2.06139108205688,0.733074288181278,2.8119811529212,0.00492373882671696,0.0182694737456006
"AC093495.1",162.476204336783,6.58300168960753,1.52935809615681,4.30442138185311,1.67422731987285e-05,0.000102117343084014
"AC093582.1",39.9356007444379,1.19539234534824,0.476108834513425,2.51075438784897,0.0120473485432848,0.0396416710180941
"AC096992.2",16.7456480164706,2.24553436476724,0.80177022525837,2.80072057308391,0.0050988648391243,0.0188267200021154
"AC098820.2",3.3394980095714,5.14417326690558,1.5390867023792,3.34235443588296,0.000830709129626292,0.00372942561596506
"AC104596.1",25.3331300146374,8.05785955389804,1.22517423368605,6.57690908962004,4.80328243827024e-11,5.91785305484105e-10
"AC108488.2",2742.69007821453,1.63317322557443,0.0747564436589956,21.846588008175,8.37621028809461e-106,5.68968044169306e-103
"AC110491.1",5.3174735476096,3.88843547485131,1.25527387377521,3.09767896559252,0.00195042589962809,0.00802458691351124
"AC110774.1",4.34185161975074,2.46404565909728,1.00682824610254,2.44733465577239,0.0143917141216286,0.0462259647088749
"AC117490.2",19.5945014421313,7.68141613213051,1.23081159915694,6.2409357674172,4.34960847606024e-10,4.84881408780938e-09
"AC125437.1",123.85372215247,1.37941959324599,0.253833268848282,5.43435302828833,5.49956042743192e-08,4.81400525731133e-07
"AC127070.2",30.178834882606,1.06153741010146,0.351303509689885,3.02171023295082,0.00251351031833299,0.0100827388320846
"AC132219.2",138.561263105088,1.17453052734263,0.260137889505995,4.51503058463756,6.33076285176751e-06,4.14417877909792e-05
"AC138028.6",48.2769427020341,2.34606013528496,0.887308147981172,2.64401960088249,0.00819279117148447,0.0285633359268624
"AC138932.6",12.5328760411374,4.09261980951744,1.5886216906316,2.57620793776919,0.00998905543117909,0.0338078345086477
"AC138969.3",168.444974491704,1.99983578035384,0.203643361979604,9.82028464327818,9.20831678060423e-23,3.14844092877774e-21
"AC142472.1",27.3095626712126,1.11810409087707,0.412779280550409,2.70872144887255,0.00675430203662355,0.0241387525258356
"AC239868.1",29.2471627868629,1.15710289392992,0.37834720356612,3.0583096241326,0.00222589460299187,0.00904291870410054
"AC243960.2",36.7645339486647,1.70064482562993,0.328849836090324,5.17149360890306,2.32230216739084e-07,1.87050883664389e-06
"AC243960.6",36.4828195566544,1.72420310175029,0.330243930931699,5.22099860211175,1.77960884631956e-07,1.45175616774619e-06
"AC256231.3",37.5961797052977,1.3630132483896,0.556356100575237,2.44989359688935,0.0142898435332595,0.045944845617034
"ACADSB",519.205267691396,1.36676060632783,0.113031583931633,12.0918468872781,1.16634923485808e-33,7.69186560127443e-32
"ACER3",1971.4641302705,1.10611963250974,0.100463517321161,11.0101623156763,3.41388116634386e-28,1.75234434276461e-26
"ACOT8",398.462402128266,1.4623412538259,0.458566998416839,3.18893696858803,0.00142797010134905,0.00604595361007499
"ADD3",1548.9917582213,1.42074967653969,0.063677269431992,22.311724249688,2.84322306705841e-110,2.22843075617371e-107
"ADGRF1",10386.4137199362,1.31710273436062,0.200609141124516,6.56551703964033,5.18526231202878e-11,6.36154577932104e-10
"ADPRM",207.155965120822,1.04550029039909,0.262800257964728,3.97830770219187,6.94075127305979e-05,0.000385496400769726
"AF117829.1",746.447216594225,1.10882587730171,0.426005571027497,2.60284360748451,0.00924541174911949,0.0316910009459305
"AGR2",16293.6115429504,3.7715301398726,0.212441919982026,17.7532294012015,1.62721928280161e-70,4.30642526557549e-68
"AJM1",11.3771812710755,4.40082006904554,1.77303138534227,2.4820880811402,0.0130614984597185,0.0425527123280805
"AKAP13",5177.14697680578,1.18154322795347,0.412479329501227,2.86449075977262,0.00417680340580314,0.0157958985683412
"AKR1B1",32.7704226983802,3.33937599378127,0.669837874373691,4.98534962195687,6.18498684635559e-07,4.71205554322299e-06
"AKR1C3",422.234751912351,1.20624287478745,0.34211973025653,3.52579161068253,0.000422219057406962,0.00202256228298991
"AL021368.4",33.8822441150073,1.28363147034706,0.462791644000356,2.77367036978324,0.00554278089886197,0.0202638660130982
"AL109809.2",6.31160727684912,2.9849926099633,1.10567251688651,2.69970770221259,0.00694004204293324,0.0246684417845619
"AL117336.2",56.8130390132625,2.49268967286332,0.49267369970221,5.05951438928035,4.2032555972881e-07,3.28805921541408e-06
"AL117378.1",38.2867676765024,1.51379673323561,0.33775286637451,4.48196561434084,7.39586623379731e-06,4.7799861120305e-05
"AL118523.1",10.6454489229944,1.77483575528794,0.693440688439397,2.55946295750577,0.0104834027583993,0.0352351610441467
"AL121987.1",3.85054252274085,5.3036982352546,1.959106241498,2.70720296985997,0.00678527591001655,0.0242112331455642
"AL133353.2",64.4477067719024,3.52256280876403,1.4460486207693,2.43599195640463,0.0148510147611038,0.0474719966747881
"AL135905.1",21.9953353184642,1.11318402473951,0.460927308857917,2.41509670472281,0.0157310324874468,0.0498006804457343
"AL136126.1",43.3674392221822,4.9139747799279,0.622882187508505,7.88909183546174,3.04393471890939e-15,5.68033898369372e-14
"AL137845.2",33.0699452459952,1.40438128621144,0.389118320695231,3.60913689106763,0.000307217469475854,0.0015224896870085
"AL138756.1",15.7985765041858,1.81745141401812,0.613075133780895,2.96448398226448,0.00303191026634078,0.0118747390750514
"AL138955.1",11.3755261954317,1.7930054582922,0.601203929916969,2.98235818009346,0.00286037136816537,0.0112984391821039
"AL157388.1",148.335274299334,2.41821018778874,0.251914646710556,9.59932349851496,8.04708413060482e-22,2.61120191741186e-20
"AL161431.1",1200.5205291326,4.33314479939593,1.08641874307155,3.98846653468547,6.65017819685392e-05,0.000370604544107939
"AL353746.1",46.4619105366588,1.94754824135489,0.350324044518859,5.55927653789703,2.70895188382077e-08,2.4655212813086e-07
"AL354740.1",33.5730283037059,5.99525625929957,1.55936799346621,3.84467058732758,0.000120714487083161,0.000643789536189651
"AL355312.1",13.3767916751253,1.4087049234692,0.57643896673109,2.44380585763968,0.0145332448579117,0.0465951012766717
"AL359504.1",31.4501152385301,1.15644403967546,0.32437534705907,3.56514158723927,0.000363659815681874,0.00177330933811085
"AL359922.3",7.4840248315889,1.73044565540083,0.692372047799103,2.49930028357086,0.0124438817964992,0.0407883904212739
"AL391422.4",173.596260161059,1.35006124149724,0.308001328614989,4.38329681098505,1.16896675850724e-05,7.32509366693129e-05
"AL391834.2",42.5394128100833,1.22306365807995,0.355993452772979,3.43563525832569,0.000591166282381663,0.00273530227357603
"AL391988.1",42.5183776051612,1.73463948234612,0.369084563330494,4.69984294843793,2.60361642842794e-06,1.80956669776618e-05
"AL441992.2",217.399659724953,1.03843602884329,0.128347952192522,8.09078766824133,5.92801170560062e-16,1.19723510938285e-14
"AL512306.2",10.9595014869839,6.84684700421688,1.2668234404471,5.40473659202296,6.49037017946716e-08,5.62094192593208e-07
"AL512329.2",4.0888318809046,2.24099789429627,0.920965844112307,2.43331271037125,0.0149613733355577,0.0477723074008139
"AL512791.2",24.1902012192739,1.36041614827673,0.475388551767362,2.86169312075162,0.0042138469614142,0.0159224500982196
"AL589880.1",248.765416190641,1.01610995402125,0.162722558335486,6.24443202230342,4.2534285973905e-10,4.74678904477675e-09
"AL590004.3",86.9716012611396,2.01864766701002,0.626229845507997,3.22349322934696,0.00126637292226721,0.00542944401640251
"AL591379.1",17.4506074929845,3.54868784833356,0.696486201396403,5.0951301565181,3.48501741414505e-07,2.7472992211005e-06
"AL627230.1",17.4499253198499,2.883651120465,1.01944575128529,2.82864597437321,0.00467453775359019,0.0174752761589912
"AL645935.1",352.444746148988,2.3366132401179,0.362372075499088,6.44810513310036,1.13257193552227e-10,1.34496217378047e-09
"AL662795.2",106.137464146953,1.47251706895714,0.270415915156413,5.44537871635778,5.16952774501066e-08,4.53485305156381e-07
"AL731568.1",4.10582921690513,5.46405039068588,1.39494391767821,3.91703947480585,8.96430743988085e-05,0.000490007127172457
"ALDH1A2",1936.9065258834,4.67368506875038,0.364729836728801,12.8141012829327,1.36713181369546e-37,1.05528076134417e-35
"ALDH3A1",175.089837351641,7.66119236163397,0.698494445879054,10.9681507230775,5.43730725684652e-28,2.72909968669996e-26
"ALOX12P2",97.717856116249,2.10431002797,0.699721947297323,3.00735175750582,0.00263534623911662,0.0105094101097296
"ANG",145.32941450081,10.578819766261,3.0739801726469,3.44140793762893,0.00057869535796698,0.00268441930449604
"ANKIB1",4156.98852493848,1.01671053146763,0.131101327454613,7.7551505481103,8.82387344295313e-15,1.57730607912718e-13
"ANP32B",9686.23923651097,2.11677736878063,0.0867222909581316,24.4086883014031,1.38294171814612e-131,2.01297045231298e-128
"ANP32BP1",33.0959228940441,2.29928946084452,0.425499767963321,5.40373845995312,6.52660893955238e-08,5.64992510493621e-07
"AP000251.1",4.06243230844895,5.4641104125705,1.42426214877745,3.83644992409632,0.000124825633795147,0.000663803957588078
"AP000346.2",9.78555107811061,6.66894187669382,1.93924687855446,3.43893392349557,0.000584009760853425,0.00270537642797706
"AP000525.1",75.8535035396439,1.04054528284471,0.371361344453717,2.80197521466695,0.00507907755916831,0.0187604572232612
"AP000695.3",116.244142608238,1.31083396405673,0.364284304032486,3.5983816748246,0.000320203472467746,0.00157573203621051
"AP001330.4",11.7550446989403,1.39928091219372,0.535011849144087,2.61542041439325,0.00891176871128586,0.0307490726038915
"AP002336.5",48.5050644362481,8.99474937710238,3.26289539424203,2.75667721158798,0.00583919623936551,0.0211992055880617
"AP002360.2",218.94005495821,1.0120483562793,0.215850357171877,4.68865731583401,2.7500346222346e-06,1.90353959007802e-05
"AP002784.2",65.3098399930464,1.03289360674592,0.261842999146048,3.94470583561338,7.9897998503351e-05,0.000439568416172054
"AP002847.1",28.69976528538,1.5860054000478,0.400499868328491,3.96006472278527,7.49294526568808e-05,0.000414134089026829
"AP2B1",13912.9565033158,1.09235589037119,0.0823555965862516,13.2638938414727,3.74912094028495e-40,3.196635419294e-38
"APCDD1L-DT",570.944160204032,1.53100194443537,0.238291372757388,6.42491554234375,1.3194275297707e-10,1.55148841325259e-09
"AQR",3262.43915828027,1.06904764872931,0.0673114678796503,15.8821027442266,8.43041822718835e-57,1.37436050106915e-54
"ARFGAP2",1836.64807096511,1.11194182732626,0.156164699806633,7.12031482596955,1.0768081422583e-12,1.57524740293895e-11
"ARHGAP18",506.750371620089,1.15001794461232,0.186509958207588,6.16598682271077,7.00449178559737e-10,7.65759300466218e-09
"ARHGAP23_KI270857.1_2463728_2547694",96.4510338176117,4.43930557003868,1.03814983645924,4.27617036976046,1.9013573813308e-05,0.000115041154147147
"ARHGAP23_chr17_38419280_38512385",151.901684888151,2.60597528133304,0.815606219717327,3.19513904913111,0.00139763485943076,0.0059298361785301
"ARHGEF38",37.42829840876,3.20526625160518,1.02208327113922,3.13601282998456,0.00171261711230421,0.00712966527365379
"ARPC3P1",13.6279525946797,1.28994799764888,0.477128365931583,2.70356593687379,0.00685998360693278,0.0244435645990691
"ARPP21",200.383766157264,4.71406049850159,0.614670270728367,7.66925085365778,1.73003795574476e-14,3.00808135342719e-13
"ARRDC3-AS1",28.6816972540456,8.23865920763458,3.18870466718578,2.58370092797138,0.00977465130718207,0.0331847052062866
"ASCC2",2191.16875279711,1.00472191880173,0.0536142788911315,18.7398196820273,2.34420621859096e-78,7.34926681883793e-76
"ASCL5",48.3813900912695,1.90028964664371,0.577903099552204,3.28824961851939,0.001008124117976,0.00443609442369141
"ASIC1",1174.28392331601,1.16966988956653,0.149117613069563,7.84394187573859,4.36619259021934e-15,7.99409457353906e-14
"ASNSP3",5.18810356924638,5.7273442684718,1.65361558963398,3.46352822528695,0.000533140658487653,0.00249812378447032
"ASS1",911.519986242242,1.40037374221943,0.178675060855525,7.83754450964908,4.59442115861473e-15,8.36685561843172e-14
"ATF3",6578.94764062323,1.50625405481117,0.16540990228145,9.10619034311641,8.53255619819544e-20,2.41160097374239e-18
"ATF7",1714.92709341551,3.71640994078823,0.820212541412768,4.53103281545407,5.86960192655646e-06,3.8645452730225e-05
"ATG16L2",220.018150414436,2.01608340870328,0.677596432226935,2.9753453719899,0.00292658850637037,0.0115190197024391
"ATP2B1-AS1",82.3708528393363,1.40053225225103,0.421369942378631,3.32375927040508,0.000888128241194079,0.00396196963639513
"ATP5F1AP10",14.186968299781,1.81079012167985,0.589179769768451,3.07340851569206,0.00211628564252635,0.00864935195014078
"ATP5F1AP7",9.65942060778461,2.00832005070436,0.593652876707444,3.3829871453551,0.000717019883302476,0.00325784418772305
"ATP5F1AP8",8.23194240866196,1.92207553109604,0.647899269377533,2.96662710075699,0.00301085885529599,0.0118059037431637
"ATP5MFP4",7.15354790924236,1.67175258166151,0.636892754475314,2.62485727764124,0.00866852945688616,0.0299961442133514
"ATP6V1E2",549.892250708247,1.94536370544114,0.302415426037733,6.43275288873133,1.25313293194024e-10,1.47951001663257e-09
"ATXN1L",2572.20199294252,1.13577836401458,0.0821422869759219,13.8269630153772,1.75265215919868e-43,1.75076204412503e-41
"ATXN7L3B",4361.651520543,1.01455493282573,0.13286028105831,7.63625460328858,2.23631883524958e-14,3.83923380157674e-13
"AUH",2214.02616864898,1.53518143548957,0.129989838875604,11.8100110652393,3.46515680551048e-32,2.13978682977856e-30
"B3GALT1",356.071710677573,1.08897753856287,0.153730483608203,7.08367991177492,1.40375940963844e-12,2.03600065833538e-11
"B3GNT5",7978.64277483297,1.2394447952369,0.141533302983032,8.75726609295265,2.00043028009979e-18,5.02029165614206e-17
"B9D1",387.247216706422,1.1536909524776,0.123944674119814,9.30811235472983,1.30124304207719e-20,3.89951922227191e-19
"BBC3",410.338512696296,1.94279173594587,0.197589714978052,9.83245375986126,8.16057671657647e-23,2.79959987088207e-21
"BCAM",520.213471976116,1.29247332667966,0.17878464086814,7.22921902241536,4.85779446477178e-13,7.33818647910448e-12
"BCKDHA",586.946247652497,1.04152786071988,0.181928205911498,5.72493888730233,1.03470980994189e-08,9.88992331472596e-08
"BCL2L2",2251.09156648475,1.40705842990548,0.0779869003919089,18.042240720359,9.07869875062491e-73,2.56952393250326e-70
"BDNF-AS",316.252816245572,1.4710663150909,0.547018319976795,2.68924506066507,0.00716138248083169,0.0253741814722625
"BEX2",87.5534849569999,1.52764154803525,0.41020958193456,3.7240513515819,0.000196051020928195,0.00100785259951432
"BHLHA15",90.3732089770539,3.30278846983488,0.404174928759809,8.17168071253041,3.04122526432552e-16,6.38908128210571e-15
"BIVM-ERCC5",158.316884915518,3.97983319696672,1.21893309463869,3.26501365372018,0.00109458800078124,0.00477327504385196
"BLMH",1553.25185537656,1.00266251672609,0.156090907510772,6.42358054492635,1.33105662842822e-10,1.5633586152225e-09
"BLVRB",689.164813781679,1.64360338266206,0.203672630215745,8.06982941655456,7.03964524339158e-16,1.40779088096009e-14
"BMP3",1527.57417744868,1.87218372275374,0.108032532330026,17.329814291814,2.80231907377008e-67,6.27534704233919e-65
"BNIP3L",4492.13031440452,1.02588615343479,0.146930400791351,6.98212315429264,2.90752071797338e-12,4.08616946143873e-11
"BRWD3",1720.41669044621,1.03032837673806,0.129037165568063,7.98474123483897,1.40817384418027e-15,2.71997787646498e-14
"BTC",295.770852856769,1.28719323185456,0.175360562496144,7.34026632631762,2.13169242944245e-13,3.36741304861846e-12
"BZW1P1",12.8387313382038,1.70164826688917,0.536285289077685,3.1730280534372,0.00150857946928436,0.00635687188277021
"BZW1P2",2301.94995653255,1.43186849717475,0.0483321054143594,29.625618104138,6.99175754646459e-193,1.42478035281855e-188
"C10orf88B",26.1472917645688,8.11138805222162,1.58818965988936,5.10731700191694,3.26765300271652e-07,2.58695543470696e-06
"C15orf65",508.309470453612,1.29524034154197,0.34109896076113,3.79725678041284,0.000146306212464505,0.000768607372416003
"C1orf54",27.7199154233468,2.75796665047322,0.8558672487156,3.22242340107312,0.00127111147788401,0.00544746786463099
"C21orf62-AS1_chr21_32772100_32955437",3.6793115653299,5.3192637358151,1.45721499675326,3.65029439558793,0.000261939912995999,0.0013166777373045
"C22orf46",444.135349592793,1.19223456685189,0.2265843500882,5.26176925453062,1.42675754931942e-07,1.17997018425451e-06
"C2CD2",6270.96038747564,1.74066073879721,0.193412335354655,8.99974004039302,2.26252772079247e-19,6.10672713831906e-18
"C2orf68",904.727242864577,1.12308409757876,0.151340149154832,7.4209263295344,1.16303999019541e-13,1.89149472627311e-12
"C2orf74",246.495559745316,1.53119337872308,0.130508937945662,11.7324790380303,8.68763846800395e-32,5.2377720917451e-30
"C3orf20",87.8181130248592,9.85224694846717,3.12535494579665,3.15236096998124,0.00161955925941521,0.00677687445346264
"C3orf62",52.6825994892962,3.56788093934236,1.13233769043219,3.15089833138079,0.0016276913827336,0.00680670941870413
"C5orf24",1733.80633828634,1.26290367980159,0.292528147360592,4.31720397232355,1.58018123061958e-05,9.67576115311471e-05
"C8orf33",4094.58774997265,2.44209911249393,0.10746392977211,22.7248260665015,2.5463583874908e-114,2.16207046751198e-111
"CACNA1A",299.86173518573,2.01356555699325,0.69344693435754,2.9037053265781,0.00368775070351335,0.0141310612704391
"CALCOCO2",4684.22440637177,1.0533128368659,0.0699506494617583,15.0579422059797,3.06169404498111e-51,4.18732894286074e-49
"CARD8",188.192730139543,2.09161364089617,0.541894660751434,3.85981592436391,0.000113472469474882,0.000608190947648379
"CARD8-AS1",94.5585142917228,1.61346930138817,0.31237091932145,5.16523530709274,2.40136631711075e-07,1.9311382324421e-06
"CASC4",3593.06928386168,1.06631236445599,0.107559635605285,9.91368517060689,3.63004344506418e-23,1.26883405357664e-21
"CBX2",2809.09552482764,1.36029488820215,0.129510121570633,10.5033866983151,8.33355035955457e-26,3.45867798833e-24
"CCDC102B",27.5749845727332,6.29877656604897,1.41245251091871,4.45946077291618,8.21661091725413e-06,5.27198039268907e-05
"CCDC50",12789.0048408309,1.20923834457484,0.093187213156633,12.9764406898004,1.66437097588919e-38,1.34589491058214e-36
"CCDC58",1384.64445361284,1.43250617621745,0.101141937740706,14.1633254040467,1.54506236757751e-45,1.72050715445326e-43
"CCDC85C",1071.56643622039,1.0422754637312,0.424576534377774,2.45485885191154,0.0140939915543597,0.0454548369574213
"CCNE1",32.069680670725,4.14256046916271,1.23457852400856,3.35544510827242,0.000792373798042333,0.00356603207961719
"CCPG1",5310.64642871165,1.03099468774275,0.164339592472914,6.27356239740388,3.52879413454678e-10,3.97639209470043e-09
"CCR5AS",448.152418515265,1.29037390416373,0.302690986196152,4.26300736728095,2.01693865978053e-05,0.000121637099760307
"CD164",19003.7720194277,2.12092218922624,0.150767038097155,14.0675456385866,6.01199358654576e-45,6.51661730354413e-43
"CD22",4.4455899781303,4.56478070235476,1.29680048277986,3.52003316082175,0.000431492847673171,0.00206068930158985
"CD24",8334.59882756478,1.0064700426819,0.100504019329189,10.014226788138,1.3198993585199e-23,4.73537132533777e-22
"CD3EAP",398.550965585053,12.0342845501367,3.90687390793714,3.08028486040669,0.0020680269939873,0.00846740086065363
"CDC27",978.189217824401,6.15126519217969,0.456906618920205,13.4628498197658,2.58741061696264e-41,2.3966478887484e-39
"CDC42BPB",4869.01906001477,6.49813724028429,1.33527023325575,4.86653343903286,1.13572714833419e-06,8.2815353996615e-06
"CDKL5",386.678222875731,9.54632419698729,1.73654143664404,5.49732013042894,3.85606302409204e-08,3.4524979044353e-07
"CDRT4",4.32752711201364,5.53613053503577,1.76465130358129,3.13723766491454,0.00170547819168435,0.00710575231857366
"CEP120",1300.21720770655,1.56674130849272,0.099650154555294,15.7224172454581,1.06193627711097e-55,1.66462595807441e-53
"CEP126",133.515540684721,10.4540838010266,1.25102092383593,8.35644200815749,6.4638186122243e-17,1.44746918329568e-15
"CERS2",18881.3335954768,1.02767315846387,0.231445947898496,4.44022964236372,8.98629339902745e-06,5.74052309985522e-05
"CES4A",6.61236871156862,6.09169921040108,1.83076482069056,3.32740674364898,0.000876583234758001,0.00391561007406807
"CFAP97",3076.17032524361,1.02464950288939,0.300096618405938,3.41439869710013,0.00063922959678345,0.00293515563840765
"CFB_GL000251.2_3423077_3429511",18.0235765641072,1.78771742286442,0.550351752097926,3.24831785498945,0.00116089508134068,0.00503548743455949
"CFB_GL000252.2_3193430_3199864",18.3936602730544,1.75223420235606,0.547256377837632,3.20185250152706,0.00136546895633007,0.00580423996497585
"CFB_GL000254.2_3287686_3294120",18.3936602730544,1.75223420235606,0.547256377837632,3.20185250152706,0.00136546895633007,0.00580423996497585
"CFB_GL000255.2_3201625_3208059",17.5544286633668,1.6663365246545,0.526415680951276,3.16543861619641,0.00154849330846077,0.00651025307196482
"CFB_GL000256.2_3246839_3253273",18.3936602730544,1.75223420235606,0.547256377837632,3.20185250152706,0.00136546895633007,0.00580423996497585
"CFB_chr6_31945650_31952084",7.61794588174047,2.24898529978396,0.890218609487721,2.526329236229,0.0115261407335216,0.038204244610882
"CIT",964.756183014813,2.20198596571459,0.529424709446802,4.15920512666561,3.19357006443754e-05,0.000187546313467171
"CKMT2-AS1",493.139393571317,1.28378529280871,0.164417420504155,7.80808559623563,5.80631493911567e-15,1.04987653797071e-13
"CLCN3",6902.95727099796,1.1474544855831,0.108364643310224,10.5888272275135,3.35772109883759e-26,1.43747144017043e-24
"CLDN11",58.2253533846934,1.14898272938782,0.242729745872705,4.73358848235427,2.20584735927622e-06,1.54416892776815e-05
"CNDP2",1848.27308288113,1.949926023173,0.155960291333899,12.5027082630819,7.21506897251116e-36,5.17706603950114e-34
"CNKSR3",3647.21369609549,1.06083478864151,0.10932114621491,9.70383887629626,2.90363424609674e-22,9.70004240441958e-21
"COA5",714.154547662783,1.00310204681589,0.132615712325248,7.56397586098787,3.90932314178071e-14,6.55672320849443e-13
"COBLL1",1088.47825277619,1.45588811661296,0.277231733724872,5.25152044122697,1.50848788583904e-07,1.24453304200923e-06
"COG2",1889.48914959652,8.95870419179283,0.324312005282905,27.6237205094456,5.77510135054415e-168,1.96141692202315e-164
